feature,importance,model,base_config,seed
cat__id_30_mode_Mac OS X 10_10_5,24,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_10_median,23,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_3360x2100,23,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_04_count,22,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_10_count,22,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_firefox 57.0,22,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Windows 8.1,22,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_15_mode_Found,21,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__productcd_nunique,20,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_1440x900,20,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 64.0,20,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.2.0,20,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_1680x1050,19,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Android 7.0,19,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_11_6,19,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_firefox 59.0,19,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__top_email_domain_yahoo.com.mx,18,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_2220x1080,18,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_1280x1024,16,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 62.0 for android,15,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Android,15,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__history_support_score,15,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.2.5,14,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_29_mode_NotFound,14,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.3.0,13,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__top_email_domain_live.com.mx,13,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_2880x1800,13,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__top_email_domain_comcast.net,13,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 66.0,12,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__card6_mode_debit,12,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_1334x750,11,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_15_mode_Unknown,11,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome,10,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_06_count,10,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Android 8.0.0,10,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_28_mode_New,9,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__top_email_domain_optonline.net,9,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Linux,9,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 66.0 for android,8,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_16_mode_MISSING,8,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_MISSING,7,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_03_median,7,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_mobile safari 9.0,7,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Android 7.1.1,7,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_1920x1200,6,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__top_email_domain_verizon.net,6,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_02_count,5,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS,5,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_34_mode_MISSING,5,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_04_median,5,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_36_mode_T,5,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_08_count,4,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_firefox 52.0,4,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_28_mode_Found,4,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10.13,4,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 10.3.3,4,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_13_2,4,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_35_mode_T,4,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__low_history_flag,4,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__top_email_domain_msn.com,2,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome generic for android,2,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_01_count,2,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.0.3,1,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__top_email_domain_live.com,1,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 9.3.5,1,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_9_5,1,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__top_email_domain_earthlink.net,1,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__id_11_count,1,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 49.0,1,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_33_mode_2001x1125,1,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_13_4,1,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_34_mode_match_status:0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_37_mode_MISSING,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_38_mode_MISSING,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_12_5,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_36_mode_MISSING,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 10.0.2,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 10.1.1,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 10.2.1,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 10.2.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 10.3.2,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.0.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.0.1,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_34_mode_infrequent_sklearn,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_13_3,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_6_8,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_7_5,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_8_5,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Windows 8,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Windows Vista,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Windows XP,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_35_mode_MISSING,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10.12,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10.11,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10.10,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Android 8.1.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.1.1,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.1.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.0.2,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 10.3.1,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_MISSING,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_android browser 4.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_Samsung/SM-G532M,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_12_4,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_iOS 11.3.1,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_12_3,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10.9,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Android 5.0.2,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Android 6.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Android 6.0.1,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 55.0 for android,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 56.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 56.0 for android,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 57.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 58.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 58.0 for android,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 59.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 59.0 for android,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_android webview 4.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_chrome 50.0 for android,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_28_mode_MISSING,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_31_mode_Generic/Android 7.0,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__id_30_mode_Mac OS X 10_11_5,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
cat__top_email_domain_web.de,0,lgbm_auc_unweighted_seed2026,lgbm_auc_unweighted,2026
num__tx_amount_median_proxy,1348,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_20_mode,1279,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_19_mode,1223,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_amount_mean,1216,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_02_median,1181,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_amount_sum,1033,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_02_mean,985,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__avg_inter_tx_seconds,916,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_amount_std,863,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_dt_span_days,734,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_06_mean,647,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__num_missing_identity,632,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__crypto_pattern_score,626,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_01_mean,612,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_05_mean,598,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_13_mode,575,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__odd_amount_share,529,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_sum_high_risk_flow_proxy,515,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_06_median,468,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_14_mode,468,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_sum_stanadart_flow_proxy_proxy,466,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__daily_activity_share,452,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__non_null_id_values,441,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__amount_repeat_share,428,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__high_risk_vs_mean,391,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_freq_per_day,355,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__short_turnover_share,333,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_17_mode,285,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_gmail.com,278,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__cash_out_ratio_proxy,277,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__MCC_risk_share_proxy,274,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_01_median,255,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_05_median,253,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__weighted_amount_repeat_share,210,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_18_mode,177,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_09_count,176,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_count_total,172,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_11_mean,168,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_03_count,152,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_anonymous.com,136,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_09_mean,134,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_Windows 7,108,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__card4_mode_visa,107,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_11_median,107,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_hotmail.com,106,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_chrome 62.0,104,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__card4_mode_mastercard,103,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_chrome 63.0,102,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_1366x768,98,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_32_mode,96,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_34_mode_match_status:2,95,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_MISSING,93,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_1920x1080,91,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_ie 11.0 for desktop,88,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__card4_mode_discover,87,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_2208x1242,87,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__card6_mode_credit,86,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_count_standart_flow,80,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_38_mode_F,80,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_outlook.com,78,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_chrome generic,77,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_mobile safari generic,77,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_1280x720,71,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_12_mode_Found,71,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_mail.com,70,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_2048x1536,66,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_safari generic,66,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_icloud.com,66,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_firefox,65,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_infrequent_sklearn,64,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_37_mode_F,60,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_Windows 10,59,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_ie 11.0 for tablet,59,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_03_mean,56,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_iOS 11.1.2,54,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_09_median,53,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__card4_mode_american express,53,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__device_type_nunique,53,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_2436x1125,51,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__tx_count_high_risk_flow,51,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_Mac OS X 10_12_6,49,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_04_mean,46,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_15_mode_New,45,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_12_mode_NotFound,44,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_chrome 65.0 for android,44,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_att.net,44,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_chrome 65.0,43,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_16_mode_NotFound,43,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_yahoo.com,43,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_mobile safari 11.0,40,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_iOS 11.2.2,40,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_2732x2048,39,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_2560x1440,38,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_34_mode_match_status:1,38,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__addr2_nunique,37,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_10_mean,36,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_Mac OS X 10_13_1,36,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_29_mode_Found,36,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_safari 11.0,36,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_35_mode_F,35,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_05_count,35,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_16_mode_Found,34,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_iOS 11.2.6,32,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_edge 15.0,31,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_1600x900,30,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_iOS 11.2.1,30,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_aol.com,30,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_chrome 63.0 for android,30,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_mobile safari 10.0,29,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_infrequent_sklearn,28,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_07_count,28,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_36_mode_F,28,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_1280x800,27,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_38_mode_T,27,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__identity_rows,27,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_edge 16.0,26,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_15_mode_Found,24,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_firefox 58.0,24,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__productcd_nunique,24,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_Mac OS X 10_10_5,24,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_me.com,24,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_infrequent_sklearn,23,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_sbcglobal.net,23,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_chrome 64.0 for android,23,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_iOS 11.2.0,22,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_samsung browser 6.2,22,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_3360x2100,22,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_chrome 62.0 for android,22,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_yahoo.com.mx,21,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_Mac OS X 10_11_6,21,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_1440x900,21,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_Android 5.1.1,20,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_Android 7.0,20,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_1680x1050,20,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_MISSING,19,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_30_mode_Windows 8.1,19,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__card6_mode_debit,18,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_2220x1080,18,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_37_mode_T,18,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_10_median,17,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_29_mode_NotFound,15,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_31_mode_firefox 57.0,15,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_04_count,15,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_28_mode_Found,14,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_comcast.net,14,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__top_email_domain_live.com.mx,14,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
num__id_10_count,14,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
cat__id_33_mode_1280x1024,13,lgbm_auc_unweighted_seed777,lgbm_auc_unweighted,777
